date,city,temp_max,temp_min,rainfall
2023-06-19,Ahmedabad,37.5,27.2,0.2
2023-06-20,Ahmedabad,37.7,27.7,0.0
2023-06-21,Ahmedabad,39.0,28.5,0.0
2023-06-22,Ahmedabad,38.5,28.5,0.0
2023-06-23,Ahmedabad,38.7,29.2,0.0
2023-06-24,Ahmedabad,36.1,28.8,0.1
2023-06-25,Ahmedabad,35.7,26.4,19.2
2023-06-26,Ahmedabad,31.0,25.9,13.9
2023-06-27,Ahmedabad,29.8,26.0,4.8
2023-06-28,Ahmedabad,32.7,26.2,19.9
2023-06-29,Ahmedabad,29.3,25.5,32.0
2023-06-30,Ahmedabad,27.8,24.7,37.3
2023-07-01,Ahmedabad,29.7,24.4,52.9
2023-07-02,Ahmedabad,33.0,25.5,0.4
2023-07-03,Ahmedabad,33.8,26.3,0.5
2023-07-04,Ahmedabad,33.8,27.0,2.9
2023-07-05,Ahmedabad,33.5,27.1,13.0
2023-07-06,Ahmedabad,31.4,25.8,28.1
2023-07-07,Ahmedabad,31.1,25.9,13.8
2023-07-08,Ahmedabad,32.1,25.9,9.2
2023-07-09,Ahmedabad,30.1,25.6,25.9
2023-07-10,Ahmedabad,31.0,25.0,111.4
2023-07-11,Ahmedabad,32.2,25.8,2.7
2023-07-12,Ahmedabad,32.7,26.0,1.6
2023-07-13,Ahmedabad,32.4,26.1,1.0
2023-07-14,Ahmedabad,32.7,26.1,2.0
2023-07-15,Ahmedabad,29.7,25.5,20.1
2023-07-16,Ahmedabad,33.0,26.1,1.5
2023-07-17,Ahmedabad,32.6,25.6,1.4
2023-07-18,Ahmedabad,30.9,26.4,20.7
2023-07-19,Ahmedabad,31.0,25.9,30.3
2023-07-20,Ahmedabad,32.6,25.4,43.5
2023-07-21,Ahmedabad,32.8,26.3,4.9
2023-07-22,Ahmedabad,31.2,25.8,36.1
2023-07-23,Ahmedabad,31.8,26.0,31.1
2023-07-24,Ahmedabad,31.3,26.0,9.8
2023-07-25,Ahmedabad,31.6,25.4,13.0
2023-07-26,Ahmedabad,32.0,25.4,3.7
2023-07-27,Ahmedabad,32.9,25.8,9.2
2023-07-28,Ahmedabad,31.8,25.8,4.4
2023-07-29,Ahmedabad,31.7,25.2,6.1
2023-07-30,Ahmedabad,31.4,25.0,2.3
2023-07-31,Ahmedabad,31.3,25.1,7.7
2023-08-01,Ahmedabad,31.5,25.4,4.2
2023-08-02,Ahmedabad,32.8,25.2,1.6
2023-08-03,Ahmedabad,31.1,26.0,1.7
2023-08-04,Ahmedabad,31.6,25.1,1.5
2023-08-05,Ahmedabad,32.3,25.8,1.9
2023-08-06,Ahmedabad,32.5,25.4,0.6
2023-08-07,Ahmedabad,32.0,25.4,0.3
2023-08-08,Ahmedabad,32.0,25.9,0.4
2023-08-09,Ahmedabad,31.9,25.2,0.6
2023-08-10,Ahmedabad,32.0,25.2,2.6
2023-08-11,Ahmedabad,31.9,24.7,2.0
2023-08-12,Ahmedabad,31.7,25.1,2.5
2023-08-13,Ahmedabad,32.2,25.1,0.6
2023-08-14,Ahmedabad,32.5,25.6,0.5
2023-08-15,Ahmedabad,32.3,25.5,0.3
2023-08-16,Ahmedabad,33.1,25.7,1.2
2023-08-17,Ahmedabad,32.3,25.1,0.9
2023-08-18,Ahmedabad,32.8,24.8,0.0
2023-08-19,Ahmedabad,33.3,24.8,0.0
2023-08-20,Ahmedabad,31.5,25.7,0.6
2023-08-21,Ahmedabad,30.6,25.0,0.2
2023-08-22,Ahmedabad,32.8,25.5,0.3
2023-08-23,Ahmedabad,32.8,26.1,0.2
2023-08-24,Ahmedabad,33.6,25.9,0.3
2023-08-25,Ahmedabad,34.2,25.2,0.8
2023-08-26,Ahmedabad,33.6,25.3,0.4
2023-08-27,Ahmedabad,34.0,24.8,0.3
2023-08-28,Ahmedabad,34.7,24.7,0.2
2023-08-29,Ahmedabad,34.2,24.5,0.3
2023-08-30,Ahmedabad,34.0,25.6,0.0
2023-08-31,Ahmedabad,33.7,25.2,0.3
2023-09-01,Ahmedabad,34.8,25.2,0.0
2023-09-02,Ahmedabad,34.8,26.4,0.0
2023-09-03,Ahmedabad,34.3,26.7,0.5
2023-09-04,Ahmedabad,34.5,26.4,0.0
2023-09-05,Ahmedabad,35.7,26.1,0.0
2023-09-06,Ahmedabad,36.6,26.8,1.8
2023-09-07,Ahmedabad,36.0,25.7,5.6
2023-09-08,Ahmedabad,36.3,25.7,0.5
2023-09-09,Ahmedabad,36.5,26.5,0.5
2023-09-10,Ahmedabad,35.2,25.9,0.0
2023-09-11,Ahmedabad,35.6,26.0,0.2
2023-09-12,Ahmedabad,34.9,25.6,0.2
2023-09-13,Ahmedabad,33.9,26.5,0.0
2023-09-14,Ahmedabad,34.2,26.9,0.3
2023-09-15,Ahmedabad,32.4,26.7,1.8
2023-09-16,Ahmedabad,33.0,25.7,12.7
2023-09-17,Ahmedabad,27.9,24.7,60.9
2023-09-18,Ahmedabad,26.4,24.5,38.6
2023-09-19,Ahmedabad,29.0,24.5,31.4
2023-09-20,Ahmedabad,30.3,25.1,11.2
2023-09-21,Ahmedabad,32.4,25.5,0.5
2023-09-22,Ahmedabad,32.2,25.4,0.1
2023-09-23,Ahmedabad,31.2,25.6,12.0
2023-09-24,Ahmedabad,30.5,24.6,14.5
2023-09-25,Ahmedabad,31.0,24.0,2.9
2023-09-26,Ahmedabad,32.2,24.8,2.6
2023-09-27,Ahmedabad,31.6,25.1,15.7
2023-09-28,Ahmedabad,33.1,24.8,12.0
2023-09-29,Ahmedabad,34.0,24.6,0.0
2023-09-30,Ahmedabad,35.6,23.1,0.3
2023-10-01,Ahmedabad,35.7,23.7,0.0
2023-10-02,Ahmedabad,33.5,23.1,0.0
2023-10-03,Ahmedabad,33.5,22.4,0.0
2023-10-04,Ahmedabad,33.2,21.7,0.0
2023-10-05,Ahmedabad,33.0,21.0,0.0
2023-10-06,Ahmedabad,32.2,21.0,0.0
2023-10-07,Ahmedabad,32.5,23.1,0.0
2023-10-08,Ahmedabad,33.3,23.4,0.0
2023-10-09,Ahmedabad,33.6,22.9,0.0
2023-10-10,Ahmedabad,32.3,23.4,0.0
2023-10-11,Ahmedabad,33.8,22.6,0.0
2023-10-12,Ahmedabad,34.5,23.4,0.0
2023-10-13,Ahmedabad,35.4,22.7,0.0
2023-10-14,Ahmedabad,35.3,24.0,0.2
2023-10-15,Ahmedabad,33.3,24.7,0.8
2023-10-16,Ahmedabad,34.0,23.6,0.0
2023-10-17,Ahmedabad,33.6,22.7,0.0
2023-10-18,Ahmedabad,33.2,21.1,0.0
2023-10-19,Ahmedabad,33.9,22.8,0.0
2023-10-20,Ahmedabad,35.1,22.3,0.0
2023-10-21,Ahmedabad,34.5,21.7,0.0
2023-10-22,Ahmedabad,35.0,20.8,0.0
2023-10-23,Ahmedabad,34.0,22.4,0.0
2023-10-24,Ahmedabad,34.4,22.1,0.0
2023-10-25,Ahmedabad,34.0,20.7,0.0
2023-10-26,Ahmedabad,34.4,20.3,0.0
2023-10-27,Ahmedabad,33.9,19.8,0.0
2023-10-28,Ahmedabad,33.2,20.4,0.0
2023-10-29,Ahmedabad,34.5,21.1,0.0
2023-10-30,Ahmedabad,34.4,21.2,0.0
2023-10-31,Ahmedabad,34.1,21.3,0.0
2023-11-01,Ahmedabad,34.0,20.9,0.0
2023-11-02,Ahmedabad,33.7,21.2,0.0
2023-11-03,Ahmedabad,34.4,21.3,0.0
2023-11-04,Ahmedabad,34.4,19.9,0.0
2023-11-05,Ahmedabad,34.8,20.6,0.0
2023-11-06,Ahmedabad,34.1,19.8,0.0
2023-11-07,Ahmedabad,34.1,19.6,0.0
2023-11-08,Ahmedabad,34.5,20.6,0.0
2023-11-09,Ahmedabad,34.6,20.0,0.0
2023-11-10,Ahmedabad,34.6,20.0,0.0
2023-11-11,Ahmedabad,33.5,21.2,0.0
2023-11-12,Ahmedabad,32.9,19.2,0.0
2023-11-13,Ahmedabad,31.8,18.0,0.0
2023-11-14,Ahmedabad,32.1,19.5,0.0
2023-11-15,Ahmedabad,32.0,19.6,0.0
2023-11-16,Ahmedabad,31.8,20.0,0.0
2023-11-17,Ahmedabad,31.3,19.8,0.0
2023-11-18,Ahmedabad,31.2,18.9,0.0
2023-11-19,Ahmedabad,32.5,19.2,0.0
2023-11-20,Ahmedabad,33.4,21.3,0.0
2023-11-21,Ahmedabad,32.8,22.2,0.0
2023-11-22,Ahmedabad,31.8,19.6,0.0
2023-11-23,Ahmedabad,30.8,16.9,0.0
2023-11-24,Ahmedabad,32.4,18.1,0.0
2023-11-25,Ahmedabad,32.5,20.8,0.0
2023-11-26,Ahmedabad,30.6,20.3,60.5
2023-11-27,Ahmedabad,26.7,19.3,1.1
2023-11-28,Ahmedabad,26.4,17.7,0.0
2023-11-29,Ahmedabad,27.3,17.1,0.0
2023-11-30,Ahmedabad,28.2,17.1,0.0
2023-12-01,Ahmedabad,27.6,19.5,1.6
2023-12-02,Ahmedabad,28.3,20.4,0.6
2023-12-03,Ahmedabad,28.3,20.7,0.1
2023-12-04,Ahmedabad,27.8,19.4,0.0
2023-12-05,Ahmedabad,27.6,18.4,0.0
2023-12-06,Ahmedabad,27.4,17.5,0.0
2023-12-07,Ahmedabad,27.8,18.7,0.0
2023-12-08,Ahmedabad,28.2,17.8,0.0
2023-12-09,Ahmedabad,28.5,16.2,0.0
2023-12-10,Ahmedabad,28.7,16.4,0.0
2023-12-11,Ahmedabad,28.6,16.2,0.0
2023-12-12,Ahmedabad,28.5,15.6,0.0
2023-12-13,Ahmedabad,28.9,16.1,0.0
2023-12-14,Ahmedabad,29.5,17.0,0.0
2023-12-15,Ahmedabad,30.4,17.8,0.0
2023-12-16,Ahmedabad,29.5,17.5,0.0
2023-12-17,Ahmedabad,28.4,15.0,0.0
2023-12-18,Ahmedabad,27.3,16.4,0.0
2023-12-19,Ahmedabad,26.2,16.5,0.0
2023-12-20,Ahmedabad,26.1,16.7,0.0
2023-12-21,Ahmedabad,27.7,16.9,0.0
2023-12-22,Ahmedabad,28.8,17.2,0.0
2023-12-23,Ahmedabad,29.8,15.9,0.0
2023-12-24,Ahmedabad,30.1,17.3,0.0
2023-12-25,Ahmedabad,30.1,16.4,0.0
2023-12-26,Ahmedabad,30.2,16.0,0.0
2023-12-27,Ahmedabad,29.8,15.7,0.0
2023-12-28,Ahmedabad,29.9,18.5,0.0
2023-12-29,Ahmedabad,29.7,17.6,0.0
2023-12-30,Ahmedabad,29.7,16.4,0.0
2023-12-31,Ahmedabad,28.9,15.7,0.0
2024-01-01,Ahmedabad,28.2,15.4,0.0
2024-01-02,Ahmedabad,27.9,15.9,0.0
2024-01-03,Ahmedabad,26.8,14.9,0.0
2024-01-04,Ahmedabad,26.3,14.4,0.0
2024-01-05,Ahmedabad,25.8,13.6,0.0
2024-01-06,Ahmedabad,26.1,14.2,0.0
2024-01-07,Ahmedabad,26.5,15.1,0.0
2024-01-08,Ahmedabad,27.5,17.0,0.0
2024-01-09,Ahmedabad,27.8,18.0,0.0
2024-01-10,Ahmedabad,27.9,17.9,0.0
2024-01-11,Ahmedabad,28.6,16.6,0.0
2024-01-12,Ahmedabad,28.8,15.5,0.0
2024-01-13,Ahmedabad,28.8,15.3,0.0
2024-01-14,Ahmedabad,27.6,12.5,0.0
2024-01-15,Ahmedabad,26.6,11.9,0.0
2024-01-16,Ahmedabad,26.5,11.7,0.0
2024-01-17,Ahmedabad,26.4,12.7,0.0
2024-01-18,Ahmedabad,27.6,13.6,0.0
2024-01-19,Ahmedabad,27.2,15.3,0.0
2024-01-20,Ahmedabad,26.7,13.9,0.0
2024-01-21,Ahmedabad,26.7,14.0,0.0
2024-01-22,Ahmedabad,26.9,13.1,0.0
2024-01-23,Ahmedabad,27.2,12.1,0.0
2024-01-24,Ahmedabad,27.1,13.5,0.0
2024-01-25,Ahmedabad,27.4,12.5,0.0
2024-01-26,Ahmedabad,27.9,13.3,0.0
2024-01-27,Ahmedabad,29.2,13.5,0.0
2024-01-28,Ahmedabad,29.6,12.7,0.0
2024-01-29,Ahmedabad,27.9,13.9,0.0
2024-01-30,Ahmedabad,29.0,14.1,0.0
2024-01-31,Ahmedabad,29.1,15.6,0.0
2024-02-01,Ahmedabad,29.0,18.2,0.0
2024-02-02,Ahmedabad,29.6,16.0,0.0
2024-02-03,Ahmedabad,31.9,16.6,0.0
2024-02-04,Ahmedabad,32.8,17.5,0.0
2024-02-05,Ahmedabad,30.0,18.6,0.0
2024-02-06,Ahmedabad,30.5,18.4,0.0
2024-02-07,Ahmedabad,30.3,17.6,0.0
2024-02-08,Ahmedabad,28.0,18.7,0.0
2024-02-09,Ahmedabad,28.4,15.7,0.0
2024-02-10,Ahmedabad,29.4,15.5,0.0
2024-02-11,Ahmedabad,29.5,16.3,0.0
2024-02-12,Ahmedabad,29.3,16.7,0.0
2024-02-13,Ahmedabad,29.6,17.5,0.0
2024-02-14,Ahmedabad,30.1,17.0,0.0
2024-02-15,Ahmedabad,31.9,19.0,0.0
2024-02-16,Ahmedabad,33.9,20.0,0.0
2024-02-17,Ahmedabad,34.6,20.5,0.0
2024-02-18,Ahmedabad,34.2,18.3,0.0
2024-02-19,Ahmedabad,34.3,19.5,0.0
2024-02-20,Ahmedabad,32.4,19.1,0.0
2024-02-21,Ahmedabad,30.3,20.9,0.1
2024-02-22,Ahmedabad,29.8,19.2,0.0
2024-02-23,Ahmedabad,29.8,15.9,0.0
2024-02-24,Ahmedabad,30.6,15.6,0.0
2024-02-25,Ahmedabad,31.3,15.5,0.0
2024-02-26,Ahmedabad,33.0,20.0,0.0
2024-02-27,Ahmedabad,34.7,20.0,0.0
2024-02-28,Ahmedabad,34.1,20.2,0.0
2024-02-29,Ahmedabad,36.9,21.0,0.0
2024-03-01,Ahmedabad,36.9,21.3,0.0
2024-03-02,Ahmedabad,30.0,21.1,4.6
2024-03-03,Ahmedabad,25.3,14.5,0.0
2024-03-04,Ahmedabad,27.6,13.6,0.0
2024-03-05,Ahmedabad,30.3,14.5,0.0
2024-03-06,Ahmedabad,31.8,15.3,0.0
2024-03-07,Ahmedabad,32.2,16.3,0.0
2024-03-08,Ahmedabad,32.5,16.6,0.0
2024-03-09,Ahmedabad,32.3,17.2,0.0
2024-03-10,Ahmedabad,33.9,19.0,0.0
2024-03-11,Ahmedabad,35.1,19.7,0.0
2024-03-12,Ahmedabad,34.9,22.8,0.0
2024-03-13,Ahmedabad,34.3,20.4,0.0
2024-03-14,Ahmedabad,33.5,20.4,0.0
2024-03-15,Ahmedabad,34.1,18.0,0.0
2024-03-16,Ahmedabad,35.1,19.3,0.0
2024-03-17,Ahmedabad,35.7,21.6,0.0
2024-03-18,Ahmedabad,36.1,21.6,0.0
2024-03-19,Ahmedabad,36.9,19.8,0.0
2024-03-20,Ahmedabad,38.2,21.0,0.0
2024-03-21,Ahmedabad,37.9,22.2,0.0
2024-03-22,Ahmedabad,38.2,20.5,0.0
2024-03-23,Ahmedabad,38.5,21.8,0.0
2024-03-24,Ahmedabad,37.3,24.2,0.0
2024-03-25,Ahmedabad,38.8,23.1,0.0
2024-03-26,Ahmedabad,40.0,23.6,0.0
2024-03-27,Ahmedabad,40.7,25.7,0.0
2024-03-28,Ahmedabad,40.3,26.5,0.0
2024-03-29,Ahmedabad,39.8,25.8,0.0
2024-03-30,Ahmedabad,37.9,25.5,0.0
2024-03-31,Ahmedabad,37.1,23.8,0.0
2024-04-01,Ahmedabad,38.0,23.8,0.0
2024-04-02,Ahmedabad,37.4,23.3,0.0
2024-04-03,Ahmedabad,37.2,23.8,0.0
2024-04-04,Ahmedabad,37.4,25.4,0.0
2024-04-05,Ahmedabad,37.5,24.7,0.0
2024-04-06,Ahmedabad,37.9,26.6,0.0
2024-04-07,Ahmedabad,38.7,24.2,0.0
2024-04-08,Ahmedabad,40.0,24.6,0.0
2024-04-09,Ahmedabad,40.9,23.4,0.0
2024-04-10,Ahmedabad,39.9,25.6,0.0
2024-04-11,Ahmedabad,40.5,25.6,0.0
2024-04-12,Ahmedabad,38.9,25.7,0.0
2024-04-13,Ahmedabad,38.6,23.2,0.0
2024-04-14,Ahmedabad,39.4,26.9,0.2
2024-04-15,Ahmedabad,40.7,27.0,0.0
2024-04-16,Ahmedabad,41.2,27.5,0.0
2024-04-17,Ahmedabad,42.9,27.5,0.0
2024-04-18,Ahmedabad,41.6,28.4,0.0
2024-04-19,Ahmedabad,39.7,27.4,0.0
2024-04-20,Ahmedabad,37.9,25.7,0.0
2024-04-21,Ahmedabad,38.2,25.5,0.0
2024-04-22,Ahmedabad,38.5,25.4,0.0
2024-04-23,Ahmedabad,39.4,24.6,0.0
2024-04-24,Ahmedabad,40.9,26.1,0.0
2024-04-25,Ahmedabad,40.8,27.0,0.0
2024-04-26,Ahmedabad,40.3,25.6,0.1
2024-04-27,Ahmedabad,39.7,27.6,0.0
2024-04-28,Ahmedabad,40.8,28.6,0.0
2024-04-29,Ahmedabad,40.7,28.4,0.0
2024-04-30,Ahmedabad,40.5,26.4,0.0
2024-05-01,Ahmedabad,40.8,25.3,0.0
2024-05-02,Ahmedabad,40.3,24.5,0.0
2024-05-03,Ahmedabad,42.0,25.8,0.0
2024-05-04,Ahmedabad,41.4,29.0,0.0
2024-05-05,Ahmedabad,39.5,29.9,0.0
2024-05-06,Ahmedabad,41.0,27.1,0.0
2024-05-07,Ahmedabad,43.0,27.6,0.0
2024-05-08,Ahmedabad,42.6,28.6,0.0
2024-05-09,Ahmedabad,42.3,28.8,0.0
2024-05-10,Ahmedabad,42.1,28.8,0.0
2024-05-11,Ahmedabad,40.9,28.7,0.0
2024-05-12,Ahmedabad,41.7,29.1,0.2
2024-05-13,Ahmedabad,39.4,29.1,0.0
2024-05-14,Ahmedabad,39.9,27.4,0.3
2024-05-15,Ahmedabad,41.0,27.3,0.0
2024-05-16,Ahmedabad,42.6,29.4,0.0
2024-05-17,Ahmedabad,45.0,30.7,0.0
2024-05-18,Ahmedabad,45.4,29.2,0.0
2024-05-19,Ahmedabad,45.4,31.4,0.0
2024-05-20,Ahmedabad,44.6,31.4,0.0
2024-05-21,Ahmedabad,45.1,30.8,0.0
2024-05-22,Ahmedabad,45.9,30.3,0.0
2024-05-23,Ahmedabad,46.4,31.0,0.0
2024-05-24,Ahmedabad,45.7,30.4,0.0
2024-05-25,Ahmedabad,44.5,29.1,0.0
2024-05-26,Ahmedabad,43.9,30.8,0.0
2024-05-27,Ahmedabad,44.3,29.3,0.0
2024-05-28,Ahmedabad,44.1,29.0,0.0
2024-05-29,Ahmedabad,42.9,29.0,0.0
2024-05-30,Ahmedabad,42.4,28.4,0.0
2024-05-31,Ahmedabad,41.8,29.2,0.0
2024-06-01,Ahmedabad,41.9,29.5,0.0
2024-06-02,Ahmedabad,41.6,29.4,0.0
2024-06-03,Ahmedabad,41.3,29.2,0.1
2024-06-04,Ahmedabad,40.9,29.6,0.0
2024-06-05,Ahmedabad,41.3,29.1,0.0
2024-06-06,Ahmedabad,41.5,28.6,0.0
2024-06-07,Ahmedabad,41.6,29.6,0.0
2024-06-08,Ahmedabad,40.9,29.5,0.0
2024-06-09,Ahmedabad,42.2,30.4,0.0
2024-06-10,Ahmedabad,40.8,30.0,0.0
2024-06-11,Ahmedabad,41.2,28.9,0.0
2024-06-12,Ahmedabad,40.7,28.1,0.0
2024-06-13,Ahmedabad,41.2,28.7,0.0
2024-06-14,Ahmedabad,40.6,29.4,0.0
2024-06-15,Ahmedabad,39.9,29.4,0.0
2024-06-16,Ahmedabad,41.0,29.9,0.0
2024-06-17,Ahmedabad,40.9,29.9,0.0
2024-06-18,Ahmedabad,40.0,30.6,0.5
2024-06-19,Ahmedabad,40.4,29.9,0.8
2024-06-20,Ahmedabad,41.8,29.8,0.0
2024-06-21,Ahmedabad,41.2,29.7,0.1
2024-06-22,Ahmedabad,40.2,30.0,0.0
2024-06-23,Ahmedabad,41.6,30.4,0.4
2024-06-24,Ahmedabad,40.0,29.8,7.5
2024-06-25,Ahmedabad,35.1,27.1,2.3
2024-06-26,Ahmedabad,37.2,28.5,0.3
2024-06-27,Ahmedabad,35.0,28.5,0.2
2024-06-28,Ahmedabad,32.4,27.6,8.2
2024-06-29,Ahmedabad,31.5,26.7,15.6
2024-06-30,Ahmedabad,31.1,26.4,34.6
2024-07-01,Ahmedabad,28.5,25.8,28.6
2024-07-02,Ahmedabad,29.4,25.4,43.7
2024-07-03,Ahmedabad,33.5,26.4,12.5
2024-07-04,Ahmedabad,33.3,27.5,0.5
2024-07-05,Ahmedabad,30.6,26.0,14.9
2024-07-06,Ahmedabad,32.8,26.2,0.7
2024-07-07,Ahmedabad,33.2,26.9,2.4
2024-07-08,Ahmedabad,33.2,26.5,2.9
2024-07-09,Ahmedabad,32.6,26.9,12.9
2024-07-10,Ahmedabad,32.6,25.9,0.1
2024-07-11,Ahmedabad,32.8,27.1,10.3
2024-07-12,Ahmedabad,32.7,26.0,5.3
2024-07-13,Ahmedabad,33.0,25.7,2.5
2024-07-14,Ahmedabad,33.1,26.7,1.4
2024-07-15,Ahmedabad,30.7,26.5,29.3
2024-07-16,Ahmedabad,32.7,25.6,30.6
2024-07-17,Ahmedabad,32.7,26.5,1.2
2024-07-18,Ahmedabad,33.6,26.6,17.6
2024-07-19,Ahmedabad,31.6,26.9,3.0
2024-07-20,Ahmedabad,32.4,26.4,1.5
2024-07-21,Ahmedabad,33.0,26.2,0.5
2024-07-22,Ahmedabad,30.7,26.7,7.0
2024-07-23,Ahmedabad,31.7,26.4,3.5
2024-07-24,Ahmedabad,29.3,26.1,15.5
2024-07-25,Ahmedabad,30.4,25.8,21.8
2024-07-26,Ahmedabad,31.0,25.8,2.5
2024-07-27,Ahmedabad,30.3,26.0,9.0
2024-07-28,Ahmedabad,31.4,25.7,9.4
2024-07-29,Ahmedabad,28.1,25.9,128.3
2024-07-30,Ahmedabad,31.5,25.9,8.0
2024-07-31,Ahmedabad,32.4,25.3,2.5
2024-08-01,Ahmedabad,30.8,25.9,12.9
2024-08-02,Ahmedabad,29.0,25.6,8.6
2024-08-03,Ahmedabad,29.0,25.5,44.1
2024-08-04,Ahmedabad,30.0,25.8,4.6
2024-08-05,Ahmedabad,29.3,25.5,3.9
2024-08-06,Ahmedabad,31.3,25.4,2.3
2024-08-07,Ahmedabad,31.6,25.2,2.3
2024-08-08,Ahmedabad,31.0,24.6,2.7
2024-08-09,Ahmedabad,29.8,25.0,16.7
2024-08-10,Ahmedabad,29.6,25.5,24.3
2024-08-11,Ahmedabad,29.0,25.0,4.5
2024-08-12,Ahmedabad,30.5,24.9,7.9
2024-08-13,Ahmedabad,31.0,25.6,4.9
2024-08-14,Ahmedabad,31.3,25.9,2.6
2024-08-15,Ahmedabad,31.0,25.6,0.6
2024-08-16,Ahmedabad,31.6,25.7,5.4
2024-08-17,Ahmedabad,32.2,25.2,1.1
2024-08-18,Ahmedabad,32.6,25.6,0.6
2024-08-19,Ahmedabad,32.5,25.9,1.3
2024-08-20,Ahmedabad,31.0,26.3,2.3
2024-08-21,Ahmedabad,31.8,26.1,1.0
2024-08-22,Ahmedabad,32.0,26.3,5.2
2024-08-23,Ahmedabad,30.5,26.1,40.9
2024-08-24,Ahmedabad,26.9,25.3,28.4
2024-08-25,Ahmedabad,29.6,24.6,39.3
2024-08-26,Ahmedabad,29.2,25.0,105.1
2024-08-27,Ahmedabad,26.3,24.4,80.1
2024-08-28,Ahmedabad,29.5,24.9,23.4
2024-08-29,Ahmedabad,31.0,25.4,5.9
2024-08-30,Ahmedabad,30.4,25.1,2.5
2024-08-31,Ahmedabad,32.2,24.2,0.0
2024-09-01,Ahmedabad,32.0,24.8,0.8
2024-09-02,Ahmedabad,30.7,25.7,22.2
2024-09-03,Ahmedabad,29.0,24.9,54.4
2024-09-04,Ahmedabad,29.3,24.0,2.1
2024-09-05,Ahmedabad,30.5,24.9,19.8
2024-09-06,Ahmedabad,30.8,24.2,28.7
2024-09-07,Ahmedabad,31.2,24.5,1.4
2024-09-08,Ahmedabad,30.9,24.9,8.9
2024-09-09,Ahmedabad,31.7,25.1,14.1
2024-09-10,Ahmedabad,31.4,25.2,2.8
2024-09-11,Ahmedabad,30.6,24.4,26.8
2024-09-12,Ahmedabad,31.9,25.2,0.1
2024-09-13,Ahmedabad,31.1,24.4,0.2
2024-09-14,Ahmedabad,30.4,22.8,2.4
2024-09-15,Ahmedabad,30.7,22.9,1.5
2024-09-16,Ahmedabad,31.2,22.4,0.0
2024-09-17,Ahmedabad,31.2,23.2,0.2
2024-09-18,Ahmedabad,32.1,24.6,0.0
2024-09-19,Ahmedabad,32.6,24.0,0.0
2024-09-20,Ahmedabad,32.9,24.5,0.0
2024-09-21,Ahmedabad,31.7,25.5,0.1
2024-09-22,Ahmedabad,33.0,25.5,0.1
2024-09-23,Ahmedabad,33.5,26.2,0.0
2024-09-24,Ahmedabad,33.5,25.7,3.9
2024-09-25,Ahmedabad,32.9,26.3,5.1
2024-09-26,Ahmedabad,31.5,25.0,14.4
2024-09-27,Ahmedabad,30.2,25.0,20.0
2024-09-28,Ahmedabad,30.0,24.9,38.6
2024-09-29,Ahmedabad,29.7,24.7,4.0
2024-09-30,Ahmedabad,32.0,24.1,1.9
2024-10-01,Ahmedabad,33.4,25.6,0.1
2024-10-02,Ahmedabad,33.4,25.8,0.0
2024-10-03,Ahmedabad,32.4,24.9,0.0
2024-10-04,Ahmedabad,31.6,24.5,0.3
2024-10-05,Ahmedabad,31.8,23.9,0.1
2024-10-06,Ahmedabad,32.2,23.0,0.0
2024-10-07,Ahmedabad,34.4,23.7,0.0
2024-10-08,Ahmedabad,34.4,23.8,0.0
2024-10-09,Ahmedabad,34.2,22.9,0.0
2024-10-10,Ahmedabad,29.3,23.7,13.7
2024-10-11,Ahmedabad,30.6,25.4,0.1
2024-10-12,Ahmedabad,31.8,24.5,8.4
2024-10-13,Ahmedabad,31.3,24.5,15.2
2024-10-14,Ahmedabad,31.3,24.4,0.1
2024-10-15,Ahmedabad,32.9,24.9,0.5
2024-10-16,Ahmedabad,33.0,25.1,5.8
2024-10-17,Ahmedabad,33.6,24.6,0.0
2024-10-18,Ahmedabad,33.7,24.5,0.0
2024-10-19,Ahmedabad,32.3,24.7,8.5
2024-10-20,Ahmedabad,31.8,24.4,0.0
2024-10-21,Ahmedabad,30.9,24.6,6.6
2024-10-22,Ahmedabad,32.3,22.4,9.7
2024-10-23,Ahmedabad,33.3,23.7,0.0
2024-10-24,Ahmedabad,33.7,23.1,0.0
2024-10-25,Ahmedabad,33.6,21.0,0.0
2024-10-26,Ahmedabad,34.2,19.8,0.0
2024-10-27,Ahmedabad,35.7,20.8,0.0
2024-10-28,Ahmedabad,35.9,21.4,0.0
2024-10-29,Ahmedabad,36.8,23.5,0.0
2024-10-30,Ahmedabad,36.3,22.0,0.0
2024-10-31,Ahmedabad,35.9,22.1,0.0
2024-11-01,Ahmedabad,35.8,21.7,0.0
2024-11-02,Ahmedabad,34.7,20.0,0.0
2024-11-03,Ahmedabad,34.9,20.2,0.0
2024-11-04,Ahmedabad,34.9,21.8,0.0
2024-11-05,Ahmedabad,34.9,21.8,0.0
2024-11-06,Ahmedabad,34.4,21.9,0.0
2024-11-07,Ahmedabad,34.3,21.8,0.0
2024-11-08,Ahmedabad,34.3,21.6,0.0
2024-11-09,Ahmedabad,34.1,21.7,0.0
2024-11-10,Ahmedabad,34.2,21.4,0.0
2024-11-11,Ahmedabad,33.4,20.3,0.0
2024-11-12,Ahmedabad,33.4,20.0,0.0
2024-11-13,Ahmedabad,33.1,22.5,0.0
2024-11-14,Ahmedabad,32.9,21.8,0.0
2024-11-15,Ahmedabad,32.6,20.7,0.0
2024-11-16,Ahmedabad,32.5,21.5,0.0
